Cl10g00585,Rpu1g2234,Rpu2g4898,Rpu3g1964,Rpu3g12004,Rbr4g1422,Rte2g1426
Cl10g00586,Rpu1g2235,Rpu2g4899,Rpu3g1963,Rpu3g12005,Rbr4g1423,Rte2g1427
Cl10g00587,,,,,,
Cl10g00588,Rpu1g2236,Rpu2g4900,Rpu3g1962,Rpu3g12006,Rbr4g1424,Rte2g1428
Cl10g00589,,,,,,
Cl10g00590,,,,,,
Cl10g00591,Rpu1g2237,Rpu2g4901,Rpu3g1959,Rpu3g12008,Rbr4g1426,Rte2g1430
Cl10g00592,Rpu1g2238,Rpu2g4902,Rpu3g1958,Rpu3g12009,Rbr4g1427,Rte2g1431
Cl10g00593,Rpu1g2239,Rpu2g4903,Rpu3g1957,Rpu3g12010,Rbr4g1429,Rte2g1432
Cl10g00594,Rpu1g2240,Rpu2g4904,,Rpu3g12011,Rbr4g1430,Rte2g1433
Cl10g00595,,,Rpu3g1956,,,
Cl10g00596,Rpu1g2241,Rpu2g4905,Rpu3g1955,Rpu3g12012,Rbr4g1431,Rte2g1434
Cl10g00597,Rpu1g2243,Rpu2g4907,Rpu3g1952,Rpu3g12015,Rbr4g1433,Rte2g1438
Cl10g00598,Rpu1g2244,,Rpu3g1951,Rpu3g12016,Rbr4g1434,Rte2g1439
Cl10g00599,Rpu1g2246,Rpu2g4908,Rpu3g1950,Rpu3g12017,Rbr4g1435,Rte2g1440
Cl10g00600,,,,,,
Cl10g00601,Rpu1g2247,Rpu2g4913,Rpu3g1948,Rpu3g12018,Rbr4g1436,Rte2g1441
Cl10g00602,Rpu1g2248,Rpu2g4914,Rpu3g1947,Rpu3g12019,Rbr4g1438,Rte2g1442
Cl10g00603,,,,,,
Cl10g00604,,,,,,
Cl10g00605,Rpu1g2249,Rpu2g4917,Rpu3g1945,Rpu3g12021,Rbr4g1439,Rte2g1443
Cl10g00606,Rpu1g2251,Rpu2g4919,Rpu3g1941,Rpu3g12024,Rbr4g1445,Rte2g1445
Cl10g00607,Rpu1g2252,Rpu2g4920,Rpu3g1940,Rpu3g12025,Rbr4g1446,Rte2g1446
Cl10g00608,Rpu1g2253,Rpu2g4921,Rpu3g1939,,Rbr4g1447,Rte2g1447
Cl10g00609,Rpu1g2254,Rpu2g4922,Rpu3g1938,Rpu3g12026,Rbr4g1448,Rte2g1448
Cl10g00610,Rpu1g2255,Rpu2g4923,Rpu3g1937,Rpu3g12028,Rbr4g1449,Rte2g1449
Cl10g00611,Rpu1g2263,Rpu2g4930,Rpu3g1930,Rpu3g12036,Rbr4g1459,Rte2g1454
Cl10g00612,Rpu1g2264,Rpu2g4931,Rpu3g1929,Rpu3g12037,Rbr4g1460,Rte2g1455
Cl10g00613,,,,,,
Cl10g00614,Rpu1g2265,Rpu2g4932,Rpu3g1928,,Rbr4g1461,Rte2g1456
Cl10g00615,Rpu1g2267,Rpu2g4933,Rpu3g1927,Rpu3g12038,Rbr4g1462,Rte2g1457
Cl10g00616,Rpu1g2268,Rpu2g4934,Rpu3g1926,Rpu3g12039,Rbr4g1463,Rte2g1458
Cl10g00617,,,,,,
Cl10g00618,Rpu1g2269,Rpu2g4935,,,,Rte2g1459
Cl10g00619,,,Rpu3g1925,Rpu3g12040,Rbr4g1464,
Cl10g00620,Rpu1g2270,Rpu2g4936,,,Rbr4g1465,Rte2g1460
Cl10g00621,Rpu1g2271,Rpu2g4937,,Rpu3g12041,Rbr4g1466,Rte2g1461
Cl10g00622,,,,,,
Cl10g00623,,Rpu2g4939,Rpu3g1924,,,
Cl10g00624,,,,,,
Cl10g00625,,,,,,
Cl10g00626,Rpu1g2272,Rpu2g4940,Rpu3g1923,Rpu3g12042,Rbr4g1467,Rte2g1462
Cl10g00627,,Rpu2g4941,Rpu3g1922,Rpu3g12043,Rbr4g1469,Rte2g1463
Cl10g00628,,,,,,
Cl10g00629,Rpu1g2273,Rpu2g4942,Rpu3g1921,Rpu3g12044,Rbr4g1470,Rte2g1464
Cl10g00630,Rpu1g2274,Rpu2g4943,Rpu3g1920,Rpu3g12045,Rbr4g1471,Rte2g1465
Cl10g00631,,,,,,
Cl10g00632,,,,,,
Cl10g00633,Rpu1g2275,Rpu2g4944,Rpu3g1919,Rpu3g12046,Rbr4g1472,Rte2g1466
Cl10g00634,Rpu1g2276,Rpu2g4945,Rpu3g1918,Rpu3g12047,Rbr4g1473,Rte2g1467
Cl10g00635,Rpu1g2277,Rpu2g4946,Rpu3g1917,Rpu3g12048,Rbr4g1474,Rte2g1468
Cl10g00636,,,,,,
Cl10g00637,,,,,,
Cl10g00638,Rpu1g2279,,Rpu3g1915,Rpu3g12050,Rbr4g1476,Rte2g1470
Cl10g00639,,Rpu2g4948,,,,
Cl10g00640,Rpu1g2280,Rpu2g4949,Rpu3g1914,Rpu3g12051,Rbr4g1477,Rte2g1471
Cl10g00641,,,,,,
Cl10g00642,Rpu1g2282,Rpu2g4951,Rpu3g1912,Rpu3g12053,Rbr4g1478,Rte2g1473
Cl10g00643,Rpu1g2283,Rpu2g4952,Rpu3g1911,Rpu3g12054,Rbr4g1479,Rte2g1474
Cl10g00644,Rpu1g2284,Rpu2g4953,Rpu3g1910,Rpu3g12055,Rbr4g1480,Rte2g1475
Cl10g00645,Rpu1g2286,Rpu2g4954,Rpu3g1909,Rpu3g12056,Rbr4g1481,Rte2g1476
Cl10g00646,Rpu1g2287,Rpu2g4955,Rpu3g1908,Rpu3g12057,Rbr4g1483,Rte2g1477
Cl10g00647,Rpu1g2289,Rpu2g4957,,Rpu3g12060,Rbr4g1485,Rte2g1482
Cl10g00648,,,Rpu3g1905,,,
Cl10g00649,,,,,,
Cl10g00650,Rpu1g2290,,Rpu3g1904,Rpu3g12061,Rbr4g1486,Rte2g1483
Cl10g00651,,Rpu2g4958,Rpu3g1903,Rpu3g12062,Rbr4g1487,Rte2g1484
Cl10g00652,,Rpu2g4959,Rpu3g1902,Rpu3g12063,Rbr4g1488,Rte2g1485
Cl10g00653,,Rpu2g4960,Rpu3g1901,Rpu3g12064,Rbr4g1489,Rte2g1486
Cl10g00654,,,,,,
Cl10g00655,,,,Rpu3g12065,,
Cl10g00656,Rpu1g2291,Rpu2g4961,Rpu3g1900,Rpu3g12066,Rbr4g1490,Rte2g1487
Cl10g00657,,,,,,
Cl10g00658,,,,,,
Cl10g00659,,,,,,
Cl10g00660,,,,,,
Cl10g00661,,,,,,
Cl10g00662,Rpu1g2295,Rpu2g4964,Rpu3g1897,Rpu3g12070,Rbr4g1492,Rte2g1489
Cl10g00663,Rpu1g2296,Rpu2g4965,Rpu3g1896,Rpu3g12071,Rbr4g1493,Rte2g1490
Cl10g00664,Rpu1g2297,Rpu2g4966,,Rpu3g12072,,Rte2g1494
Cl10g00665,,,,,,
Cl10g00666,Rpu1g2298,Rpu2g4967,Rpu3g1894,Rpu3g12073,Rbr4g1494,Rte2g1495
Cl10g00667,Rpu1g2299,Rpu2g4968,Rpu3g1892,Rpu3g12074,Rbr4g1495,Rte2g1496
Cl10g00668,,,,,,
Cl10g00669,Rpu1g2302,Rpu2g4971,Rpu3g1889,Rpu3g12077,Rbr4g1499,Rte2g1501
Cl10g00670,,Rpu2g4972,,Rpu3g12078,Rbr4g1500,
Cl10g00671,,,,,,
Cl10g00672,,,,,,
Cl10g00673,,,,,,
Cl10g00674,Rpu1g2305,Rpu2g4975,Rpu3g1886,Rpu3g12080,Rbr4g1503,Rte2g1503
Cl10g00675,Rpu1g2306,Rpu2g4976,,Rpu3g12081,Rbr4g1504,Rte2g1504
Cl10g00676,Rpu1g2307,Rpu2g4977,Rpu3g1885,Rpu3g12082,Rbr4g1505,Rte2g1505
Cl10g00677,Rpu1g2308,Rpu2g4978,Rpu3g1884,Rpu3g12083,Rbr4g1506,Rte2g1506
Cl10g00678,Rpu1g2309,Rpu2g4980,Rpu3g1883,Rpu3g12084,Rbr4g1507,Rte2g1507
Cl10g00679,,,,,,
Cl10g00680,Rpu1g2310,Rpu2g4982,Rpu3g1882,,Rbr4g1510,Rte2g1510
Cl10g00681,Rpu1g2311,Rpu2g4984,Rpu3g1881,Rpu3g12086,Rbr4g1511,Rte2g1511
Cl10g00682,Rpu1g2313,Rpu2g4986,Rpu3g1879,Rpu3g12088,Rbr4g1513,Rte2g1512
Cl10g00683,,,,,Rbr4g1517,
Cl10g00684,Rpu1g2323,Rpu2g4991,Rpu3g1874,Rpu3g12092,Rbr4g1518,Rte2g1517
Cl10g00685,Rpu1g2324,Rpu2g4994,Rpu3g1873,Rpu3g12093,Rbr4g1519,Rte2g1518
Cl10g00686,Rpu1g2327,Rpu2g4996,Rpu3g1870,Rpu3g12096,Rbr4g1522,Rte2g1522
Cl10g00687,,,,,,
Cl10g00688,Rpu1g2328,Rpu2g4997,Rpu3g1869,Rpu3g12099,Rbr4g1525,Rte2g1523
Cl10g00689,Rpu1g2329,Rpu2g4998,Rpu3g1868,Rpu3g12100,Rbr4g1526,Rte2g1524
Cl10g00690,,,,,,
Cl10g00691,Rpu1g2331,Rpu2g5000,Rpu3g1866,Rpu3g12102,Rbr4g1528,Rte2g1526
Cl10g00692,Rpu1g2333,,Rpu3g1865,Rpu3g12103,Rbr4g1530,Rte2g1527
Cl10g00693,,Rpu2g5001,Rpu3g1864,Rpu3g12104,Rbr4g1531,Rte2g1528
Cl10g00694,Rpu1g2334,Rpu2g5002,,Rpu3g12105,,Rte2g1529
Cl10g00695,,,,,,
Cl10g00696,,,,,,
Cl10g00697,Rpu1g2335,Rpu2g5003,Rpu3g1863,Rpu3g12106,,Rte2g1530
Cl10g00698,Rpu1g2336,Rpu2g5004,Rpu3g1862,Rpu3g12107,Rbr4g1533,Rte2g1531
Cl10g00699,,,,,,
Cl10g00700,Rpu1g2337,Rpu2g5005,Rpu3g1861,Rpu3g12108,Rbr4g1534,Rte2g1532
Cl10g00701,Rpu1g2338,Rpu2g5006,Rpu3g1860,Rpu3g12109,Rbr4g1535,Rte2g1533
Cl10g00702,Rpu1g2340,Rpu2g5008,Rpu3g1857,Rpu3g12110,Rbr4g1536,Rte2g1534
Cl10g00703,,,,,,
Cl10g00704,Rpu1g2341,Rpu2g5009,Rpu3g1856,Rpu3g12111,Rbr4g1537,Rte2g1535
Cl10g00705,Rpu1g2342,Rpu2g5010,Rpu3g1855,Rpu3g12112,Rbr4g1538,Rte2g1536
Cl10g00706,,,,,,
Cl10g00707,Rpu1g2345,Rpu2g5012,Rpu3g1852,Rpu3g12115,Rbr4g1539,Rte2g1537
Cl10g00708,,Rpu2g5014,Rpu3g1850,Rpu3g12117,Rbr4g1541,Rte2g1539
Cl10g00709,Rpu1g2348,Rpu2g5016,Rpu3g1846,,Rbr4g1543,Rte2g1543
Cl10g00710,,,,,,
Cl10g00711,Rpu1g2349,Rpu2g5017,Rpu3g1844,Rpu3g12119,Rbr4g1546,Rte2g1544
Cl10g00712,Rpu1g2353,,Rpu3g1841,Rpu3g12123,Rbr4g1549,Rte2g1547
Cl10g00713,Rpu1g2356,Rpu2g5023,Rpu3g1839,Rpu3g12125,Rbr4g1551,Rte2g1548
Cl10g00714,Rpu1g2357,Rpu2g5024,Rpu3g1838,Rpu3g12126,Rbr4g1552,Rte2g1549
Cl10g00715,Rpu1g2358,Rpu2g5025,Rpu3g1837,Rpu3g12127,Rbr4g1553,Rte2g1550
Cl10g00716,Rpu1g2359,Rpu2g5026,Rpu3g1836,Rpu3g12128,Rbr4g1554,Rte2g1552
Cl10g00717,,,,,,
Cl10g00718,,,,,,
Cl10g00719,,,,,,
Cl10g00720,,,,,,
Cl10g00721,Rpu1g2361,Rpu2g5027,Rpu3g1834,Rpu3g12129,Rbr4g1555,Rte2g1554
Cl10g00722,Rpu1g2363,Rpu2g5029,Rpu3g1832,Rpu3g12131,Rbr4g1557,Rte2g1555
Cl10g00723,Rpu1g2373,Rpu2g5035,Rpu3g1823,Rpu3g12135,Rbr4g1567,Rte2g1563
Cl10g00724,Rpu1g2374,Rpu2g5038,Rpu3g1821,Rpu3g12137,Rbr4g1569,Rte2g1569
Cl10g00725,Rpu1g2375,Rpu2g5040,Rpu3g1820,Rpu3g12142,Rbr4g1570,Rte2g1574
Cl10g00726,Rpu1g2333,,Rpu3g1865,Rpu3g12103,Rbr4g1530,Rte2g1527
Cl10g00727,,Rpu2g5001,Rpu3g1864,Rpu3g12104,Rbr4g1531,Rte2g1528
Cl10g00728,Rpu1g2334,Rpu2g5002,,Rpu3g12105,,Rte2g1529
Cl10g00729,,,,,,
Cl10g00730,,,,,,
Cl10g00731,Rpu1g2335,Rpu2g5003,Rpu3g1863,Rpu3g12106,,Rte2g1530
Cl10g00732,,,,,,
Cl10g00733,Rpu1g2336,Rpu2g5004,Rpu3g1862,Rpu3g12107,Rbr4g1533,Rte2g1531
Cl10g00734,Rpu1g2337,Rpu2g5005,Rpu3g1861,Rpu3g12108,Rbr4g1534,Rte2g1532
Cl10g00735,Rpu1g2338,Rpu2g5006,Rpu3g1860,Rpu3g12109,Rbr4g1535,Rte2g1533
Cl10g00736,Rpu1g2340,Rpu2g5008,Rpu3g1857,Rpu3g12110,Rbr4g1536,Rte2g1534
Cl10g00737,Rpu1g2341,Rpu2g5009,Rpu3g1856,Rpu3g12111,Rbr4g1537,Rte2g1535
Cl10g00738,Rpu1g2342,Rpu2g5010,Rpu3g1855,Rpu3g12112,Rbr4g1538,Rte2g1536
Cl10g00739,,,,,,
Cl10g00740,Rpu1g2345,Rpu2g5012,Rpu3g1852,Rpu3g12115,Rbr4g1539,Rte2g1537
Cl10g00741,,Rpu2g5014,Rpu3g1850,Rpu3g12117,Rbr4g1541,Rte2g1539
Cl10g00742,Rpu1g2348,Rpu2g5016,Rpu3g1846,,Rbr4g1543,Rte2g1543
Cl10g00743,,,,,,
Cl10g00744,Rpu1g2349,Rpu2g5017,Rpu3g1844,Rpu3g12119,Rbr4g1546,Rte2g1544
Cl10g00745,Rpu1g2351,Rpu2g5019,Rpu3g1843,Rpu3g12121,Rbr4g1547,Rte2g1545
Cl10g00746,,,,,,
Cl10g00747,,,,,,
Cl10g00748,Rpu1g2353,,Rpu3g1841,Rpu3g12123,Rbr4g1549,Rte2g1547
Cl10g00749,Rpu1g2356,Rpu2g5023,Rpu3g1839,Rpu3g12125,Rbr4g1551,Rte2g1548
Cl10g00750,Rpu1g2357,Rpu2g5024,Rpu3g1838,Rpu3g12126,Rbr4g1552,Rte2g1549
Cl10g00751,Rpu1g2358,Rpu2g5025,Rpu3g1837,Rpu3g12127,Rbr4g1553,Rte2g1550
Cl10g00752,Rpu1g2359,Rpu2g5026,Rpu3g1836,Rpu3g12128,Rbr4g1554,Rte2g1552
Cl10g00753,,,,,,
Cl10g00754,,,,,,
Cl10g00755,Rpu1g2361,Rpu2g5027,Rpu3g1834,Rpu3g12129,Rbr4g1555,Rte2g1554
Cl10g00756,,,,,,
Cl10g00757,Rpu1g2363,Rpu2g5029,Rpu3g1832,Rpu3g12131,Rbr4g1557,Rte2g1555
Cl10g00758,Rpu1g2368,,,Rpu3g12134,Rbr4g1562,Rte2g1561
Cl10g00759,,,,,Rbr4g1563,Rte2g1562
Cl10g00760,Rpu1g2369,,Rpu3g1827,,Rbr4g1564,Rte2g1564
Cl10g00761,Rpu1g2371,Rpu2g5033,Rpu3g1826,Rpu3g12136,Rbr4g1565,Rte2g1566
Cl10g00762,Rpu1g2373,Rpu2g5035,Rpu3g1823,Rpu3g12137,Rbr4g1567,Rte2g1568
Cl10g00763,Rpu1g2374,Rpu2g5038,Rpu3g1821,Rpu3g12141,Rbr4g1569,Rte2g1569
Cl10g00764,Rpu1g2375,Rpu2g5040,Rpu3g1820,Rpu3g12142,Rbr4g1570,Rte2g1574
Cl10g00765,Rpu1g2376,Rpu2g5041,Rpu3g1819,Rpu3g12143,Rbr4g1571,Rte2g1575
Cl10g00766,,,,,,
Cl10g00767,Rpu1g2377,Rpu2g5042,Rpu3g1818,Rpu3g12144,Rbr4g1572,Rte2g1576
Cl10g00768,Rpu1g2378,Rpu2g5043,,Rpu3g12145,Rbr4g1573,Rte2g1577
Cl10g00769,Rpu1g2379,Rpu2g5044,Rpu3g1817,Rpu3g12146,Rbr4g1574,
Cl10g00770,Rpu1g2380,Rpu2g5045,Rpu3g1816,,Rbr4g1575,Rte2g1578
Cl10g00771,Rpu1g2381,Rpu2g5046,Rpu3g1815,Rpu3g12148,Rbr4g1576,Rte2g1579
Cl10g00772,Rpu1g2384,Rpu2g5049,Rpu3g1812,Rpu3g12151,Rbr4g1580,Rte2g1582
Cl10g00773,Rpu1g2385,Rpu2g5050,Rpu3g1811,Rpu3g12152,Rbr4g1581,Rte2g1583
Cl10g00774,Rpu1g2386,Rpu2g5051,Rpu3g1810,Rpu3g12153,Rbr4g1582,Rte2g1584
Cl10g00775,Rpu1g2387,Rpu2g5052,Rpu3g1809,Rpu3g12154,Rbr4g1583,Rte2g1585
Cl10g00776,,,,,,
Cl10g00777,Rpu1g2388,Rpu2g5053,Rpu3g1808,Rpu3g12155,Rbr4g1584,Rte2g1586
Cl10g00778,Rpu1g2390,Rpu2g5056,Rpu3g1806,Rpu3g12158,Rbr4g1587,Rte2g1590
Cl10g00779,Rpu1g2391,Rpu2g5057,Rpu3g1805,Rpu3g12159,Rbr4g1588,Rte2g1591
Cl10g00780,Rpu1g2392,Rpu2g5058,Rpu3g1804,Rpu3g12160,Rbr4g1589,
Cl10g00781,Rpu1g2393,Rpu2g5059,Rpu3g1803,Rpu3g12161,Rbr4g1590,Rte2g1592
Cl10g00782,Rpu1g2394,Rpu2g5061,Rpu3g1802,Rpu3g12162,Rbr4g1591,Rte2g1594
Cl10g00783,Rpu1g2395,Rpu2g5062,Rpu3g1801,Rpu3g12164,Rbr4g1592,Rte2g1595
Cl10g00784,Rpu1g2396,Rpu2g5063,Rpu3g1800,Rpu3g12165,Rbr4g1593,Rte2g1596
Cl10g00785,,,,,,
Cl10g00786,,,,,,
Cl10g00787,,Rpu2g5064,,,Rbr4g1594,Rte2g1597
Cl10g00788,,,,,,
Cl10g00789,,,,,,
Cl10g00790,,,Rpu3g1799,Rpu3g12166,,
Cl10g00791,,,,,,
Cl10g00792,,,,,,
Cl10g00793,Rpu1g2399,Rpu2g5068,Rpu3g1797,Rpu3g12169,Rbr4g1597,Rte2g1604
Cl10g00794,Rpu1g2400,Rpu2g5069,Rpu3g1796,Rpu3g12170,Rbr4g1598,Rte2g1605
Cl10g00795,,,,,,
Cl10g00796,Rpu1g2401,Rpu2g5070,Rpu3g1794,Rpu3g12172,Rbr4g1599,Rte2g1606
Cl10g00797,Rpu1g2402,Rpu2g5071,Rpu3g1793,Rpu3g12173,Rbr4g1600,Rte2g1607
Cl10g00798,Rpu1g2403,Rpu2g5072,Rpu3g1792,Rpu3g12174,Rbr4g1601,Rte2g1608
Cl10g00799,Rpu1g2404,Rpu2g5073,Rpu3g1791,Rpu3g12176,Rbr4g1602,Rte2g1609
Cl10g00800,,Rpu2g5074,Rpu3g1790,Rpu3g12177,Rbr4g1603,Rte2g1610
Cl10g00801,Rpu1g2405,Rpu2g5075,Rpu3g1789,Rpu3g12178,Rbr4g1604,Rte2g1611
Cl10g00802,Rpu1g2406,Rpu2g5076,,Rpu3g12179,Rbr4g1605,
Cl10g00803,,,Rpu3g1788,,,
Cl10g00804,Rpu1g2407,Rpu2g5077,Rpu3g1787,Rpu3g12180,Rbr4g1606,Rte2g1612
Cl10g00805,,,,,,
Cl10g00806,Rpu1g2408,Rpu2g5078,Rpu3g1786,Rpu3g12182,Rbr4g1607,Rte2g1613
Cl10g00807,,,,,,
Cl10g00808,Rpu1g2409,Rpu2g5080,Rpu3g1785,,Rbr4g1608,Rte2g1614
Cl10g00809,,,,,,
Cl10g00810,Rpu1g2412,Rpu2g5082,Rpu3g1782,Rpu3g12187,Rbr4g1609,Rte2g1615
Cl10g00811,Rpu1g2414,Rpu2g5084,Rpu3g1781,Rpu3g12188,Rbr4g1610,Rte2g1620
Cl10g00812,,,,,,
Cl10g00813,,,,,,
Cl10g00814,,,,,,
Cl10g00815,Rpu1g2416,Rpu2g5087,,Rpu3g12190,Rbr4g1612,Rte2g1623
Cl10g00816,,,Rpu3g1779,,,
Cl10g00817,Rpu1g2417,Rpu2g5090,Rpu3g1778,,Rbr4g1613,Rte2g1624
Cl10g00818,Rpu1g2418,Rpu2g5091,,Rpu3g12191,Rbr4g1614,Rte2g1625
Cl10g00819,Rpu1g2419,Rpu2g5092,Rpu3g1775,Rpu3g12192,Rbr4g1615,Rte2g1626
Cl10g00820,Rpu1g2424,Rpu2g5094,Rpu3g1774,Rpu3g12197,Rbr4g1620,Rte2g1629
Cl10g00821,Rpu1g2425,Rpu2g5095,Rpu3g1773,Rpu3g12198,Rbr4g1621,Rte2g1630
Cl10g00822,Rpu1g2426,Rpu2g5096,Rpu3g1772,Rpu3g12199,Rbr4g1622,Rte2g1631
Cl10g00823,Rpu1g2427,Rpu2g5097,Rpu3g1771,Rpu3g12200,Rbr4g1623,Rte2g1632
Cl10g00824,Rpu1g2428,Rpu2g5098,,Rpu3g12201,Rbr4g1624,Rte2g1633
Cl10g00825,Rpu1g2429,Rpu2g5099,Rpu3g1770,Rpu3g12202,Rbr4g1625,Rte2g1634
Cl10g00826,Rpu1g2430,Rpu2g5101,Rpu3g1769,Rpu3g12203,Rbr4g1626,Rte2g1635
Cl10g00827,Rpu1g2431,Rpu2g5102,Rpu3g1768,Rpu3g12204,Rbr4g1627,Rte2g1636
Cl10g00828,,,,,,
Cl10g00829,Rpu1g2432,Rpu2g5103,Rpu3g1767,Rpu3g12205,Rbr4g1629,Rte2g1637
Cl10g00830,Rpu1g2433,Rpu2g5105,Rpu3g1766,,Rbr4g1630,Rte2g1638
Cl10g00831,Rpu1g2434,Rpu2g5106,Rpu3g1765,Rpu3g12206,,
Cl10g00832,,,,,,
Cl10g00833,,Rpu2g5107,Rpu3g1764,,,
Cl10g00834,Rpu1g2435,Rpu2g5108,Rpu3g1763,Rpu3g12207,Rbr4g1631,Rte2g1639
Cl10g00835,,,,,,
Cl10g00836,Rpu1g2436,Rpu2g5109,Rpu3g1762,Rpu3g12208,Rbr4g1632,Rte2g1640
Cl10g00837,,,,,,
Cl10g00838,Rpu1g2437,Rpu2g5110,Rpu3g1761,Rpu3g12209,Rbr4g1633,Rte2g1641
Cl10g00839,Rpu1g2438,Rpu2g5111,Rpu3g1760,Rpu3g12210,Rbr4g1634,Rte2g1642
Cl10g00840,,,,,,
Cl10g00841,,Rpu2g5113,Rpu3g1758,Rpu3g12212,Rbr4g1636,
Cl10g00842,Rpu1g2440,,,,,
Cl10g00843,,,,,Rbr4g1637,
Cl10g00844,Rpu1g2441,Rpu2g5114,Rpu3g1757,Rpu3g12213,Rbr4g1638,Rte2g1644
Cl10g00845,Rpu1g2442,,,,Rbr4g1639,
Cl10g00846,Rpu1g2443,Rpu2g5115,,Rpu3g12214,Rbr4g1640,Rte2g1647
Cl10g00847,,,Rpu3g1756,,,
Cl10g00848,,,,,Rbr4g1641,Rte2g1648
Cl10g00849,Rpu1g2445,Rpu2g5117,Rpu3g1754,Rpu3g12216,Rbr4g1642,Rte2g1649
Cl10g00850,Rpu1g2447,Rpu2g5118,Rpu3g1753,Rpu3g12217,Rbr4g1643,Rte2g1651
Cl10g00851,Rpu1g2448,Rpu2g5119,Rpu3g1752,Rpu3g12218,Rbr4g1644,Rte2g1652
Cl10g00852,,Rpu2g5120,,Rpu3g12219,Rbr4g1645,Rte2g1653
Cl10g00853,Rpu1g2449,Rpu2g5121,Rpu3g1751,Rpu3g12220,Rbr4g1646,Rte2g1655
Cl10g00854,,,,,,
Cl10g00855,,,,,,
Cl10g00856,Rpu1g2452,Rpu2g5125,Rpu3g1748,Rpu3g12223,Rbr4g1650,Rte2g1659
Cl10g00857,Rpu1g2453,Rpu2g5126,Rpu3g1747,Rpu3g12225,Rbr4g1651,Rte2g1660
Cl10g00858,,,,,,
Cl10g00859,Rpu1g2456,Rpu2g5129,Rpu3g1745,Rpu3g12228,Rbr4g1654,Rte2g1663
Cl10g00860,Rpu1g2457,Rpu2g5130,Rpu3g1744,Rpu3g12229,Rbr4g1655,Rte2g1664
Cl10g00861,,Rpu2g5131,,,,Rte2g1665
Cl10g00862,,,,,,
Cl10g00863,Rpu1g2458,Rpu2g5132,Rpu3g1743,Rpu3g12230,Rbr4g1656,Rte2g1666
Cl10g00864,,,,,,
Cl10g00865,,,,,,
Cl10g00866,Rpu1g2459,Rpu2g5133,Rpu3g1742,Rpu3g12231,Rbr4g1659,Rte2g1667
Cl10g00867,Rpu1g2460,Rpu2g5134,Rpu3g1741,Rpu3g12232,Rbr4g1660,Rte2g1668
Cl10g00868,Rpu1g2461,Rpu2g5135,Rpu3g1740,Rpu3g12233,Rbr4g1661,Rte2g1669
Cl10g00869,Rpu1g2462,Rpu2g5136,Rpu3g1739,Rpu3g12234,Rbr4g1662,Rte2g1670
Cl10g00870,Rpu1g2463,Rpu2g5137,Rpu3g1738,Rpu3g12235,Rbr4g1663,Rte2g1671
Cl10g00871,Rpu1g2465,Rpu2g5138,Rpu3g1737,Rpu3g12236,Rbr4g1664,Rte2g1672
Cl10g00872,,,,,,
Cl10g00873,,,,,,
Cl10g00874,Rpu1g2467,Rpu2g5140,Rpu3g1735,Rpu3g12238,Rbr4g1667,Rte2g1674
Cl10g00875,Rpu1g2468,Rpu2g5141,Rpu3g1734,Rpu3g12239,Rbr4g1668,Rte2g1675
Cl10g00876,Rpu1g2469,Rpu2g5142,Rpu3g1733,Rpu3g12240,Rbr4g1669,Rte2g1676
Cl10g00877,,,,Rpu3g12241,Rbr4g1670,
Cl10g00878,Rpu1g2471,Rpu2g5144,Rpu3g1731,Rpu3g12243,Rbr4g1672,Rte2g1678
Cl10g00879,,Rpu2g5145,Rpu3g1730,Rpu3g12244,Rbr4g1673,Rte2g1679
Cl10g00880,Rpu1g2473,Rpu2g5147,Rpu3g1728,Rpu3g12245,Rbr4g1675,Rte2g1681
Cl10g00881,Rpu1g2474,Rpu2g5148,Rpu3g1727,,Rbr4g1676,Rte2g1682
Cl10g00882,,,,,Rbr4g1677,Rte2g1683
Cl10g00883,Rpu1g2475,Rpu2g5149,Rpu3g1726,Rpu3g12246,Rbr4g1678,Rte2g1684
Cl10g00884,,,,,,
Cl10g00885,Rpu1g2476,Rpu2g5150,Rpu3g1725,Rpu3g12247,Rbr4g1679,Rte2g1685
Cl10g00886,Rpu1g2477,Rpu2g5151,Rpu3g1724,Rpu3g12248,Rbr4g1680,Rte2g1686
Cl10g00887,Rpu1g2478,Rpu2g5152,Rpu3g1723,Rpu3g12249,Rbr4g1681,Rte2g1687
Cl10g00888,Rpu1g2484,Rpu2g5159,Rpu3g1717,Rpu3g12255,Rbr4g1689,Rte2g1691
Cl10g00889,Rpu1g2485,Rpu2g5160,Rpu3g1716,Rpu3g12256,Rbr4g1690,Rte2g1692
Cl10g00890,,,,,,
Cl10g00891,Rpu1g2487,Rpu2g5162,Rpu3g1714,Rpu3g12258,Rbr4g1692,Rte2g1694
Cl10g00892,,,,,,
Cl10g00893,,,,,,
Cl10g00894,,Rpu2g5164,Rpu3g1712,Rpu3g12260,Rbr4g1695,Rte2g1696
Cl10g00895,Rpu1g2489,Rpu2g5165,Rpu3g1711,Rpu3g12261,Rbr4g1696,Rte2g1697
Cl10g00896,Rpu1g2491,Rpu2g5166,Rpu3g1710,Rpu3g12262,Rbr4g1697,Rte2g1698
Cl10g00897,Rpu1g2492,Rpu2g5167,Rpu3g1709,Rpu3g12263,Rbr4g1698,Rte2g1699
Cl10g00898,Rpu1g2493,Rpu2g5168,Rpu3g1708,Rpu3g12264,Rbr4g1699,Rte2g1700
Cl10g00899,,,,,,
